countrycode,countryname,region,regionname,adminregion,adminregionname,incomelevel,incomelevelname,lendingtype,lendingtypename,indicatorname,indicatorcode,yr1960,yr1961,yr1962,yr1963,yr1964,yr1965,yr1966,yr1967,yr1968,yr1969,yr1970,yr1971,yr1972,yr1973,yr1974,yr1975,yr1976,yr1977,yr1978,yr1979,yr1980,yr1981,yr1982,yr1983,yr1984,yr1985,yr1986,yr1987,yr1988,yr1989,yr1990,yr1991,yr1992,yr1993,yr1994,yr1995,yr1996,yr1997,yr1998,yr1999,yr2000,yr2001,yr2002,yr2003,yr2004,yr2005,yr2006,yr2007,yr2008,yr2009,yr2010,yr2011,yr2012,yr2013,yr2014,yr2015,yr2016,yr2017,yr2018,yr2019,yr2020,yr2021,yr2022
FRA,France,ECS,Europe and Central Asia,,,HIC,High income,LNX,Not classified,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,,,,,,,,,,,,,18.675339,17.844252,18.873455,17.721821,18.839991,18.240795,18.257236,18.83169,19.29192,19.367573,19.600212,19.444214,19.567413,19.651461,19.659769,19.870646,19.21245,18.906002,18.734247,18.918226,18.466692,18.384077,19.084118,19.463207,20.385845,21.100855,23.026918,23.631994,23.391825,23.374464,22.567228,22.116915,22.162956,22.295536,22.577808,22.122017,22.005239,20.701427,21.95266,21.816496,22.530741,23.210918,23.161415,23.197716,23.064827,23.629335,24.170843,24.514664,24.716972,23.96834,
GBR,United Kingdom,ECS,Europe and Central Asia,,,HIC,High income,LNX,Not classified,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,,,,,,,,,,,,,23.018486,21.071583,23.746073,24.265608,23.800695,23.325775,22.154222,21.903778,23.876066,24.639425,25.866138,24.648531,24.777632,25.133574,24.500683,23.158794,22.990749,22.762272,24.151295,24.847137,24.280315,22.981092,23.797094,23.198023,23.032993,23.72352,25.004454,25.459656,26.079901,25.75972,24.959988,24.529264,25.137447,25.471853,25.756414,25.975292,26.43903,24.124901,25.213272,25.799072,25.094135,25.106941,24.861031,24.989876,25.340528,25.55127,25.470495,25.039314,24.738125,26.305708,
IDN,Indonesia,EAS,East Asia and Pacific,EAP,East Asia and Pacific (excluding high income),UMC,Upper middle income,IBD,IBRD,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,,,,,,,,,,,,,12.445224,13.815264,15.969369,16.555269,17.890047,17.7216,17.893255,20.283899,21.779839,21.946434,20.056145,18.822865,17.484388,18.750896,14.62077,15.083694,15.083938,15.957202,19.137083,17.189697,17.122953,14.356421,15.94842,14.964772,14.234802,16.011848,15.027588,16.315836,,11.578184,11.82696,12.385532,12.330768,,,,13.310617,11.057787,10.537485,11.158128,11.380589,11.285301,10.835524,10.753488,10.336349,9.8772926,10.230143,9.7519617,8.3129778,9.0972052,
IND,India,SAS,South Asia,SAS,South Asia (excluding high income),LMC,Lower middle income,IBD,IBRD,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,,,,,,,,,,,,,,,8.1811209,9.0245028,9.181838,8.5970945,9.3022747,9.6890488,9.0260715,9.2136908,9.2691212,9.2684975,9.3065395,10.075418,10.427309,10.40831,10.356738,10.468345,9.9935913,10.170922,9.8052282,8.5352335,8.9817724,9.2268248,9.2314692,9.0085773,8.1131439,8.6382999,8.8101435,8.0794544,8.6762743,9.1080847,9.570817,10.080932,11.129337,12.108347,10.977172,9.8097258,10.38804,10.177387,10.836772,11.001626,9.9846544,10.569709,11.147738,11.387444,12.017427,,,,
IRN,"Iran, Islamic Rep",MEA,Middle East and North Africa,MNA,Middle East and North Africa (excluding high income),UMC,Upper middle income,IBD,IBRD,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,,,,,,,,,,,,,8.2655134,7.547811,5.4177909,8.1940784,7.5620584,8.2163229,8.8708582,5.9933748,5.1702847,6.9790354,5.9229317,6.0339808,6.4370966,7.3298097,6.7842507,6.0053382,5.4345522,5.3697505,5.5722365,6.161891,6.8811808,3.8602459,4.3712363,6.2207985,7.9463153,10.157962,8.6443758,8.3278236,5.8612819,5.7469034,4.9943776,5.2013254,5.1953235,6.6575937,6.2176814,5.9376879,6.1978092,7.3584781,,,,,,,,,,,,,
ITA,Italy,ECS,Europe and Central Asia,,,HIC,High income,LNX,Not classified,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,,,,,,,,,,,,,,12.550607,13.498171,12.713823,14.073384,14.909441,15.621982,15.77985,17.368252,17.78434,19.388292,21.128336,20.955835,20.396109,22.17639,21.492338,23.240406,23.947674,24.177731,24.808523,25.497805,26.274939,25.094004,24.363031,24.290623,25.775633,24.644379,24.993074,23.80974,23.40575,22.891388,22.763573,22.215849,21.959311,23.327822,23.763348,23.489964,23.742945,23.680622,23.647589,24.946829,25.138905,24.841072,24.739527,25.070309,24.68368,24.23818,24.576704,24.768198,25.490749,
JPN,Japan,EAS,East Asia and Pacific,,,HIC,High income,LNX,Not classified,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.133189,11.627174,11.590762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KOR,"Korea, Rep",EAS,East Asia and Pacific,,,HIC,High income,LNX,Not classified,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,,,,,,,,,,,,,11.153549,10.475277,11.574952,13.211806,14.461611,14.13363,14.554056,14.745867,14.663274,14.652767,14.696281,14.801682,13.894668,13.499422,13.238718,13.456283,13.374458,12.835808,13.419181,12.535822,12.730741,12.49979,12.687741,12.992095,13.234365,12.901802,12.620218,12.79189,14.261778,13.548788,13.248667,13.693458,12.966827,13.31307,13.727535,14.817383,14.4952,13.650965,13.436931,13.850967,14.077592,13.630624,13.241161,13.158144,13.981953,14.493818,15.536384,15.199567,14.861258,16.803724,
MEX,Mexico,LCN,Latin America and Caribbean,LAC,Latin America and Caribbean (excluding high income),UMC,Upper middle income,IBD,IBRD,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,,,,,,,,,,,,,7.6106195,7.0911722,8,9.181818,9.0444927,9.9513254,10.740265,11.342895,11.42385,10.545842,11.217873,12.999394,12.623274,12.312578,11.864999,12.747575,11.411962,12.139212,11.848365,11.594493,11.602435,9.070611,8.4919214,8.4796247,8.7429819,8.987731,8.155612,8.6081362,9.5728617,,,,,,,,10.023767,9.6797962,10.110913,10.012403,9.773016,10.294579,10.625605,12.782393,13.53436,13.035673,13.064638,13.141416,14.286839,13.87203,
MYS,Malaysia,EAS,East Asia and Pacific,EAP,East Asia and Pacific (excluding high income),UMC,Upper middle income,IBD,IBRD,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.377926,19.753366,16.730158,14.093708,13.666909,17.794889,17.446955,15.495655,15.199094,14.826391,14.516197,14.303722,14.662958,14.940501,13.332195,14.794353,15.613147,15.310235,14.840791,14.056865,13.550722,12.945965,12.022663,11.936347,10.888439,11.240234,
NLD,Netherlands,ECS,Europe and Central Asia,,,HIC,High income,LNX,Not classified,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,,,,,,,,,,,,,,22.460627,21.21627,22.336714,22.304344,23.39493,23.189718,23.120024,23.074808,21.904118,21.685928,20.786087,20.157726,20.342251,21.258646,22.53524,22.609081,21.893389,23.286219,24.491117,23.636511,24.316065,21.846756,20.870165,21.47958,20.937769,20.708099,21.220667,20.93795,21.214159,21.158087,20.353737,20.170002,21.234818,21.600012,21.5952,21.143915,20.944334,20.986191,20.229443,19.407749,19.692095,20.636429,21.160624,21.905109,23.085541,23.05633,24.045483,24.373219,24.755592,
PHL,Philippines,EAS,East Asia and Pacific,EAP,East Asia and Pacific (excluding high income),LMC,Lower middle income,IBD,IBRD,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.35461,12.809588,13.538873,13.680882,14.037889,14.266255,14.826642,14.861495,13.675464,12.895437,12.440325,12.265509,11.668131,11.666432,11.364405,11.924224,13.127301,12.960409,13.033514,11.698936,11.635276,11.849001,12.305927,12.743822,13.015517,13.01961,13.087101,13.593794,14.047533,14.488473,13.950986,14.130037,
RUS,Russian Federation,ECS,Europe and Central Asia,ECA,Europe and Central Asia (excluding high income),UMC,Upper middle income,IBD,IBRD,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.242872,13.725534,15.7787,13.634966,13.314031,13.234025,16.62291,16.568216,16.551313,15.818068,12.956352,13.048348,13.954204,13.754673,12.933493,13.255362,10.642095,9.1831217,10.288405,11.468767,10.938399,10.826046,12.02807,
SAU,Saudi Arabia,MEA,Middle East and North Africa,,,HIC,High income,LNX,Not classified,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5296128,2.3319669,2.5384202,2.7339287,2.7713788,3.3344045,3.3899815,3.3848364,8.5972042,7.302104,8.5993948,,
SGP,Singapore,EAS,East Asia and Pacific,,,HIC,High income,LNX,Not classified,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,,,,,,,,,,,,,14.550185,14.785101,15.064607,16.571125,15.996374,16.724556,15.934648,16.03977,16.992918,17.880205,18.916342,18.760839,17.663382,15.662167,12.735769,13.07808,14.072013,15.687874,14.546269,15.181532,16.103354,16.290335,16.613152,15.768503,15.897367,15.312341,14.031026,14.531717,14.855789,14.585519,12.68874,12.446074,11.604511,11.577027,11.831022,12.820428,13.754392,12.954926,12.785824,13.105722,13.580668,13.27125,13.556557,13.139774,13.318358,13.992939,13.009913,13.201145,12.886518,14.010933,
THA,Thailand,EAS,East Asia and Pacific,EAP,East Asia and Pacific (excluding high income),UMC,Upper middle income,IBD,IBRD,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,,,,,,,,,,,,,11.041152,10.173346,12.583811,11.193868,10.783838,11.608922,11.661409,12.374128,13.143149,13.476976,12.640555,14.139583,14.106793,13.687837,13.616147,13.649991,14.806732,15.580573,16.907324,17.413504,15.591784,15.399277,16.035688,16.440931,16.726217,16.10548,13.788167,12.889215,12.976733,13.070218,13.470313,14.481568,14.853331,16.061861,15.636992,15.143157,15.384887,14.194231,14.932648,16.361835,15.440936,17.012526,15.808339,16.140617,15.362088,14.779677,14.914909,14.652575,14.4803,14.31341,
TUR,Turkey,ECS,Europe and Central Asia,ECA,Europe and Central Asia (excluding high income),UMC,Upper middle income,IBD,IBRD,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,,,,,,,,,,,,,13.420961,14.313187,13.170633,14.722308,16.265793,16.661934,16.511789,14.592708,14.338699,15.268953,,13.938069,10.800969,11.345614,11.728195,12.141955,11.027166,11.249191,11.558331,12.495173,12.968826,13.342772,15.201468,13.976775,15.199521,19.050539,14.66838,,,,,,,,,,17.502287,18.073935,18.85902,18.570917,18.107182,18.363808,17.945818,18.18078,18.265587,17.718157,17.281065,16.547676,17.66494,17.881758,
USA,United States,NAC,North America,,,HIC,High income,LNX,Not classified,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,,,,,,,,,,,,,11.819938,11.495213,11.837621,11.185801,10.748837,11.618647,11.542359,12.003808,12.138352,12.55051,11.978626,10.348269,10.159716,10.38424,10.163046,10.948846,10.595943,10.78244,10.465284,10.320342,9.9841614,10.304935,10.623507,10.980989,11.373915,11.828197,12.329829,12.259979,12.9708,11.857704,9.8680124,9.3906994,9.5374727,10.681731,11.310475,11.289913,10.276191,7.9035182,8.5632257,9.5389309,9.763916,10.483509,10.933181,11.229009,10.914138,11.583904,9.9944038,9.9608698,10.13527,11.233621,
VNM,Vietnam,EAS,East Asia and Pacific,EAP,East Asia and Pacific (excluding high income),LMC,Lower middle income,IBD,IBRD,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZAF,South Africa,SSF,Sub-Saharan Africa,SSA,Sub-Saharan Africa (excluding high income),UMC,Upper middle income,IBD,IBRD,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,,,,,,,,,,,,,15.027061,15.66954,15.506881,16.287426,16.211609,17.117414,17.341118,17.648832,17.796574,17.062847,18.127922,17.95001,19.10037,20.813175,20.11717,19.905876,20.838621,23.188835,21.187452,20.996143,18.87999,19.868835,19.604374,20.295527,20.984636,21.24984,21.963943,21.759932,20.976063,21.700592,20.824892,20.492767,21.698597,22.972111,24.378086,24.807238,24.322809,21.894875,22.520603,22.87467,23.345766,23.831392,24.431934,25.048693,24.828356,24.769287,24.962763,24.918472,23.302521,,
